./mergedHard/NEQ_LoopMult20EQ_is_prime2/libA #: not equiv
./mergedHard/NEQ_LoopMult20EQ_is_prime2/libB #: not equiv
./mergedHard/NEQ_LoopMult20EQ_pos/libA #: not equiv
./mergedHard/NEQ_LoopMult20EQ_pos/libB #: not equiv
./mergedHard/NEQ_LoopMult20EQ_UnchLoop/libA #: not equiv
./mergedHard/NEQ_LoopMult20EQ_UnchLoop/libB #: equiv
./mergedHard/NEQ_LoopMult20EQ_LoopMult20/libA #: not equiv
./mergedHard/NEQ_LoopMult20EQ_LoopMult20/libB #: equiv
./mergedHard/NEQ_LoopMult20EXTRA_prime_sum/libA #: not equiv
./mergedHard/NEQ_LoopMult20EXTRA_prime_sum/libB #: not equiv
./mergedHard/NEQ_LoopMult20EXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/NEQ_LoopMult20EXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_oneN2EQ_odd/libA      #: not equiv
./mergedHard/EQ_oneN2EQ_odd/libB      #: not equiv
./mergedHard/EQ_oneN2EQ_pos2/libA     #: not equiv
./mergedHard/EQ_oneN2EQ_pos2/libB     #: equiv
./mergedHard/EQ_oneN2EQ_is_prime2/libA #: not equiv
./mergedHard/EQ_oneN2EQ_is_prime2/libB #: not equiv
./mergedHard/EQ_oneN2EQ_pos/libA      #: not equiv
./mergedHard/EQ_oneN2EQ_pos/libB      #: equiv
./mergedHard/EQ_oneN2EQ_UnchLoop/libA #: not equiv
./mergedHard/EQ_oneN2EQ_UnchLoop/libB #: equiv
./mergedHard/EQ_oneN2EQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_oneN2EQ_LoopMult20/libB #: equiv
./mergedHard/EQ_oneN2EXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_oneN2EXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_oneN2EXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/EQ_oneN2EXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_getSign2EQ_odd/libA   #: not equiv
./mergedHard/EQ_getSign2EQ_odd/libB   #: not equiv
./mergedHard/EQ_getSign2EQ_pos2/libA  #: not equiv
./mergedHard/EQ_getSign2EQ_pos2/libB  #: equiv
./mergedHard/EQ_getSign2EQ_is_prime2/libA #: equiv
./mergedHard/EQ_getSign2EQ_is_prime2/libB #: not equiv
./mergedHard/EQ_getSign2EQ_pos/libA   #: not equiv
./mergedHard/EQ_getSign2EQ_pos/libB   #: not equiv
./mergedHard/EQ_getSign2EQ_UnchLoop/libA #: equiv
./mergedHard/EQ_getSign2EQ_UnchLoop/libB #: equiv
./mergedHard/EQ_getSign2EQ_LoopMult20/libA #: equiv
./mergedHard/EQ_getSign2EQ_LoopMult20/libB #: equiv
./mergedHard/EQ_getSign2EXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_getSign2EXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_getSign2EXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/EQ_getSign2EXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_AddEQ_odd/libA        #: equiv
./mergedHard/EQ_AddEQ_odd/libB        #: equiv
./mergedHard/EQ_AddEQ_pos2/libA       #: equiv
./mergedHard/EQ_AddEQ_pos2/libB       #: equiv
./mergedHard/EQ_AddEQ_is_prime2/libA  #: equiv
./mergedHard/EQ_AddEQ_is_prime2/libB  #: not equiv
./mergedHard/EQ_AddEQ_pos/libA        #: equiv
./mergedHard/EQ_AddEQ_pos/libB        #: not equiv
./mergedHard/EQ_AddEQ_UnchLoop/libA   #: equiv
./mergedHard/EQ_AddEQ_UnchLoop/libB   #: equiv
./mergedHard/EQ_AddEQ_LoopMult20/libA #: equiv
./mergedHard/EQ_AddEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_AddEXTRA_prime_sum/libA #: equiv
./mergedHard/EQ_AddEXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_AddEXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_AddEXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_oddNEQ_getSign/libA   #: not equiv
./mergedHard/EQ_oddNEQ_getSign/libB   #: not equiv
./mergedHard/EQ_oddNEQ_LoopUnreach20/libA #: not equiv
./mergedHard/EQ_oddNEQ_LoopUnreach20/libB #: not equiv
./mergedHard/EQ_oddNEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_oddNEQ_LoopMult20/libB #: not equiv
./mergedHard/EQ_oddEQ_oneN2/libA      #: not equiv
./mergedHard/EQ_oddEQ_oneN2/libB      #: not equiv
./mergedHard/EQ_oddEQ_getSign2/libA   #: not equiv
./mergedHard/EQ_oddEQ_getSign2/libB   #: not equiv
./mergedHard/EQ_oddEQ_Add/libA        #: equiv
./mergedHard/EQ_oddEQ_Add/libB        #: equiv
./mergedHard/EQ_oddEQ_odd/libA        #: equiv
./mergedHard/EQ_oddEQ_odd/libB        #: equiv
./mergedHard/EQ_oddEQ_pos3/libA       #: not equiv
./mergedHard/EQ_oddEQ_pos3/libB       #: equiv
./mergedHard/EQ_oddEQ_pos2/libA       #: not equiv
./mergedHard/EQ_oddEQ_pos2/libB       #: equiv
./mergedHard/EQ_oddEQ_ltfiveBound/libA #: not equiv
./mergedHard/EQ_oddEQ_ltfiveBound/libB #: not equiv
./mergedHard/EQ_oddEQ_one/libA        #: not equiv
./mergedHard/EQ_oddEQ_one/libB        #: not equiv
./mergedHard/EQ_oddEQ_LoopUnreach20/libA #: not equiv
./mergedHard/EQ_oddEQ_LoopUnreach20/libB #: equiv
./mergedHard/EQ_oddEQ_is_prime2/libA  #: not equiv
./mergedHard/EQ_oddEQ_is_prime2/libB  #: not equiv
./mergedHard/EQ_oddEQ_multipleBound/libA #: equiv
./mergedHard/EQ_oddEQ_multipleBound/libB #: not equiv
./mergedHard/EQ_oddEQ_pos/libA        #: not equiv
./mergedHard/EQ_oddEQ_pos/libB        #: not equiv
./mergedHard/EQ_oddEQ_ltfive/libA     #: not equiv
./mergedHard/EQ_oddEQ_ltfive/libB     #: not equiv
./mergedHard/EQ_oddEQ_multiple/libA   #: equiv
./mergedHard/EQ_oddEQ_multiple/libB   #: not equiv
./mergedHard/EQ_oddEQ_Const/libA      #: equiv
./mergedHard/EQ_oddEQ_Const/libB      #: equiv
./mergedHard/EQ_oddEQ_oneBound/libA   #: not equiv
./mergedHard/EQ_oddEQ_oneBound/libB   #: not equiv
./mergedHard/EQ_oddEQ_is_prime3/libA  #: not equiv
./mergedHard/EQ_oddEQ_is_prime3/libB  #: not equiv
./mergedHard/EQ_oddEQ_is_prime1/libA  #: not equiv
./mergedHard/EQ_oddEQ_is_prime1/libB  #: not equiv
./mergedHard/EQ_oddEQ_divide/libA     #: not equiv
./mergedHard/EQ_oddEQ_divide/libB     #: equiv
./mergedHard/EQ_oddEQ_UnchLoop/libA   #: equiv
./mergedHard/EQ_oddEQ_UnchLoop/libB   #: equiv
./mergedHard/EQ_oddEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_oddEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_oddEXTRA_prime_sum/libA #: equiv
./mergedHard/EQ_oddEXTRA_prime_sum/libB #: equiv
./mergedHard/EQ_oddEXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_oddEXTRA_ultra_prime_sum/libB #: equiv
./mergedHard/EQ_pos3EQ_odd/libA       #: equiv
./mergedHard/EQ_pos3EQ_odd/libB       #: not equiv
./mergedHard/EQ_pos3EQ_pos2/libA      #: equiv
./mergedHard/EQ_pos3EQ_pos2/libB      #: equiv
./mergedHard/EQ_pos3EQ_is_prime2/libA #: equiv
./mergedHard/EQ_pos3EQ_is_prime2/libB #: not equiv
./mergedHard/EQ_pos3EQ_pos/libA       #: equiv
./mergedHard/EQ_pos3EQ_pos/libB       #: equiv
./mergedHard/EQ_pos3EQ_UnchLoop/libA  #: equiv
./mergedHard/EQ_pos3EQ_UnchLoop/libB  #: equiv
./mergedHard/EQ_pos3EQ_LoopMult20/libA #: equiv
./mergedHard/EQ_pos3EQ_LoopMult20/libB #: equiv
./mergedHard/EQ_pos3EXTRA_prime_sum/libA #: equiv
./mergedHard/EQ_pos3EXTRA_prime_sum/libB #: equiv
./mergedHard/EQ_pos3EXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_pos3EXTRA_ultra_prime_sum/libB #: equiv
./mergedHard/EQ_pos2NEQ_getSign/libA  #: equiv
./mergedHard/EQ_pos2NEQ_getSign/libB  #: not equiv
./mergedHard/EQ_pos2NEQ_LoopUnreach20/libA #: equiv
./mergedHard/EQ_pos2NEQ_LoopUnreach20/libB #: not equiv
./mergedHard/EQ_pos2NEQ_LoopMult20/libA #: equiv
./mergedHard/EQ_pos2NEQ_LoopMult20/libB #: not equiv
./mergedHard/EQ_pos2EQ_oneN2/libA     #: equiv
./mergedHard/EQ_pos2EQ_oneN2/libB     #: not equiv
./mergedHard/EQ_pos2EQ_getSign2/libA  #: equiv
./mergedHard/EQ_pos2EQ_getSign2/libB  #: not equiv
./mergedHard/EQ_pos2EQ_Add/libA       #: equiv
./mergedHard/EQ_pos2EQ_Add/libB       #: equiv
./mergedHard/EQ_pos2EQ_odd/libA       #: equiv
./mergedHard/EQ_pos2EQ_odd/libB       #: not equiv
./mergedHard/EQ_pos2EQ_pos3/libA      #: equiv
./mergedHard/EQ_pos2EQ_pos3/libB      #: equiv
./mergedHard/EQ_pos2EQ_pos2/libA      #: equiv
./mergedHard/EQ_pos2EQ_pos2/libB      #: equiv
./mergedHard/EQ_pos2EQ_ltfiveBound/libA #: equiv
./mergedHard/EQ_pos2EQ_ltfiveBound/libB #: not equiv
./mergedHard/EQ_pos2EQ_one/libA       #: equiv
./mergedHard/EQ_pos2EQ_one/libB       #: not equiv
./mergedHard/EQ_pos2EQ_LoopUnreach20/libA #: equiv
./mergedHard/EQ_pos2EQ_LoopUnreach20/libB #: equiv
./mergedHard/EQ_pos2EQ_is_prime2/libA #: equiv
./mergedHard/EQ_pos2EQ_is_prime2/libB #: not equiv
./mergedHard/EQ_pos2EQ_multipleBound/libA #: equiv
./mergedHard/EQ_pos2EQ_multipleBound/libB #: not equiv
./mergedHard/EQ_pos2EQ_pos/libA       #: equiv
./mergedHard/EQ_pos2EQ_pos/libB       #: equiv
./mergedHard/EQ_pos2EQ_ltfive/libA    #: equiv
./mergedHard/EQ_pos2EQ_ltfive/libB    #: not equiv
./mergedHard/EQ_pos2EQ_multiple/libA  #: equiv
./mergedHard/EQ_pos2EQ_multiple/libB  #: not equiv
./mergedHard/EQ_pos2EQ_Const/libA     #: equiv
./mergedHard/EQ_pos2EQ_Const/libB     #: equiv
./mergedHard/EQ_pos2EQ_oneBound/libA  #: equiv
./mergedHard/EQ_pos2EQ_oneBound/libB  #: not equiv
./mergedHard/EQ_pos2EQ_is_prime3/libA #: equiv
./mergedHard/EQ_pos2EQ_is_prime3/libB #: equiv
./mergedHard/EQ_pos2EQ_is_prime1/libA #: equiv
./mergedHard/EQ_pos2EQ_is_prime1/libB #: equiv
./mergedHard/EQ_pos2EQ_divide/libA    #: equiv
./mergedHard/EQ_pos2EQ_divide/libB    #: equiv
./mergedHard/EQ_pos2EQ_UnchLoop/libA  #: equiv
./mergedHard/EQ_pos2EQ_UnchLoop/libB  #: equiv
./mergedHard/EQ_pos2EQ_LoopMult20/libA #: equiv
./mergedHard/EQ_pos2EQ_LoopMult20/libB #: equiv
./mergedHard/EQ_pos2EXTRA_prime_sum/libA #: equiv
./mergedHard/EQ_pos2EXTRA_prime_sum/libB #: equiv
./mergedHard/EQ_pos2EXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_pos2EXTRA_ultra_prime_sum/libB #: equiv
./mergedHard/EQ_ltfiveBoundEQ_odd/libA #: not equiv
./mergedHard/EQ_ltfiveBoundEQ_odd/libB #: not equiv
./mergedHard/EQ_ltfiveBoundEQ_pos2/libA #: not equiv
./mergedHard/EQ_ltfiveBoundEQ_pos2/libB #: equiv
./mergedHard/EQ_ltfiveBoundEQ_is_prime2/libA #: equiv
./mergedHard/EQ_ltfiveBoundEQ_is_prime2/libB #: not equiv
./mergedHard/EQ_ltfiveBoundEQ_pos/libA #: not equiv
./mergedHard/EQ_ltfiveBoundEQ_pos/libB #: not equiv
./mergedHard/EQ_ltfiveBoundEQ_UnchLoop/libA #: equiv
./mergedHard/EQ_ltfiveBoundEQ_UnchLoop/libB #: equiv
./mergedHard/EQ_ltfiveBoundEQ_LoopMult20/libA #: equiv
./mergedHard/EQ_ltfiveBoundEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_ltfiveBoundEXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_ltfiveBoundEXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_ltfiveBoundEXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/EQ_ltfiveBoundEXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_oneEQ_odd/libA        #: not equiv
./mergedHard/EQ_oneEQ_odd/libB        #: not equiv
./mergedHard/EQ_oneEQ_pos2/libA       #: not equiv
./mergedHard/EQ_oneEQ_pos2/libB       #: equiv
./mergedHard/EQ_oneEQ_is_prime2/libA  #: not equiv
./mergedHard/EQ_oneEQ_is_prime2/libB  #: not equiv
./mergedHard/EQ_oneEQ_pos/libA        #: not equiv
./mergedHard/EQ_oneEQ_pos/libB        #: equiv
./mergedHard/EQ_oneEQ_UnchLoop/libA   #: not equiv
./mergedHard/EQ_oneEQ_UnchLoop/libB   #: equiv
./mergedHard/EQ_oneEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_oneEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_oneEXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_oneEXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_oneEXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/EQ_oneEXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_LoopUnreach20EQ_odd/libA #: equiv
./mergedHard/EQ_LoopUnreach20EQ_odd/libB #: not equiv
./mergedHard/EQ_LoopUnreach20EQ_pos2/libA #: equiv
./mergedHard/EQ_LoopUnreach20EQ_pos2/libB #: equiv
./mergedHard/EQ_LoopUnreach20EQ_is_prime2/libA #: equiv
./mergedHard/EQ_LoopUnreach20EQ_is_prime2/libB #: not equiv
./mergedHard/EQ_LoopUnreach20EQ_pos/libA #: equiv
./mergedHard/EQ_LoopUnreach20EQ_pos/libB #: not equiv
./mergedHard/EQ_LoopUnreach20EQ_UnchLoop/libA #: equiv
./mergedHard/EQ_LoopUnreach20EQ_UnchLoop/libB #: equiv
./mergedHard/EQ_LoopUnreach20EQ_LoopMult20/libA #: equiv
./mergedHard/EQ_LoopUnreach20EQ_LoopMult20/libB #: equiv
./mergedHard/EQ_LoopUnreach20EXTRA_prime_sum/libA #: equiv
./mergedHard/EQ_LoopUnreach20EXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_LoopUnreach20EXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_LoopUnreach20EXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_is_prime2NEQ_getSign/libA #: not equiv
./mergedHard/EQ_is_prime2NEQ_getSign/libB #: not equiv
./mergedHard/EQ_is_prime2NEQ_LoopUnreach20/libA #: not equiv
./mergedHard/EQ_is_prime2NEQ_LoopUnreach20/libB #: not equiv
./mergedHard/EQ_is_prime2NEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_is_prime2NEQ_LoopMult20/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_oneN2/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_oneN2/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_getSign2/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_getSign2/libB #: equiv
./mergedHard/EQ_is_prime2EQ_Add/libA  #: not equiv
./mergedHard/EQ_is_prime2EQ_Add/libB  #: equiv
./mergedHard/EQ_is_prime2EQ_odd/libA  #: not equiv
./mergedHard/EQ_is_prime2EQ_odd/libB  #: not equiv
./mergedHard/EQ_is_prime2EQ_pos3/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_pos3/libB #: equiv
./mergedHard/EQ_is_prime2EQ_pos2/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_pos2/libB #: equiv
./mergedHard/EQ_is_prime2EQ_ltfiveBound/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_ltfiveBound/libB #: equiv
./mergedHard/EQ_is_prime2EQ_one/libA  #: not equiv
./mergedHard/EQ_is_prime2EQ_one/libB  #: not equiv
./mergedHard/EQ_is_prime2EQ_LoopUnreach20/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_LoopUnreach20/libB #: equiv
./mergedHard/EQ_is_prime2EQ_is_prime2/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_is_prime2/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_multipleBound/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_multipleBound/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_pos/libA  #: not equiv
./mergedHard/EQ_is_prime2EQ_pos/libB  #: not equiv
./mergedHard/EQ_is_prime2EQ_ltfive/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_ltfive/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_multiple/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_multiple/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_Const/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_Const/libB #: equiv
./mergedHard/EQ_is_prime2EQ_oneBound/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_oneBound/libB #: equiv
./mergedHard/EQ_is_prime2EQ_is_prime3/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_is_prime3/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_is_prime1/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_is_prime1/libB #: not equiv
./mergedHard/EQ_is_prime2EQ_divide/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_divide/libB #: equiv
./mergedHard/EQ_is_prime2EQ_UnchLoop/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_UnchLoop/libB #: equiv
./mergedHard/EQ_is_prime2EQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_is_prime2EQ_LoopMult20/libB #: equiv
./mergedHard/EQ_is_prime2EXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_is_prime2EXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_is_prime2EXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/EQ_is_prime2EXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_multipleBoundEQ_odd/libA #: not equiv
./mergedHard/EQ_multipleBoundEQ_odd/libB #: equiv
./mergedHard/EQ_multipleBoundEQ_pos2/libA #: not equiv
./mergedHard/EQ_multipleBoundEQ_pos2/libB #: equiv
./mergedHard/EQ_multipleBoundEQ_is_prime2/libA #: not equiv
./mergedHard/EQ_multipleBoundEQ_is_prime2/libB #: not equiv
./mergedHard/EQ_multipleBoundEQ_pos/libA #: not equiv
./mergedHard/EQ_multipleBoundEQ_pos/libB #: not equiv
./mergedHard/EQ_multipleBoundEQ_UnchLoop/libA #: not equiv
./mergedHard/EQ_multipleBoundEQ_UnchLoop/libB #: equiv
./mergedHard/EQ_multipleBoundEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_multipleBoundEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_multipleBoundEXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_multipleBoundEXTRA_prime_sum/libB #: equiv
./mergedHard/EQ_multipleBoundEXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_multipleBoundEXTRA_ultra_prime_sum/libB #: equiv
./mergedHard/EQ_posNEQ_getSign/libA   #: not equiv
./mergedHard/EQ_posNEQ_getSign/libB   #: not equiv
./mergedHard/EQ_posNEQ_LoopUnreach20/libA #: not equiv
./mergedHard/EQ_posNEQ_LoopUnreach20/libB #: not equiv
./mergedHard/EQ_posNEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_posNEQ_LoopMult20/libB #: not equiv
./mergedHard/EQ_posEQ_oneN2/libA      #: equiv
./mergedHard/EQ_posEQ_oneN2/libB      #: not equiv
./mergedHard/EQ_posEQ_getSign2/libA   #: not equiv
./mergedHard/EQ_posEQ_getSign2/libB   #: not equiv
./mergedHard/EQ_posEQ_Add/libA        #: not equiv
./mergedHard/EQ_posEQ_Add/libB        #: equiv
./mergedHard/EQ_posEQ_odd/libA        #: not equiv
./mergedHard/EQ_posEQ_odd/libB        #: not equiv
./mergedHard/EQ_posEQ_pos3/libA       #: equiv
./mergedHard/EQ_posEQ_pos3/libB       #: equiv
./mergedHard/EQ_posEQ_pos2/libA       #: equiv
./mergedHard/EQ_posEQ_pos2/libB       #: equiv
./mergedHard/EQ_posEQ_ltfiveBound/libA #: not equiv
./mergedHard/EQ_posEQ_ltfiveBound/libB #: not equiv
./mergedHard/EQ_posEQ_one/libA        #: equiv
./mergedHard/EQ_posEQ_one/libB        #: not equiv
./mergedHard/EQ_posEQ_LoopUnreach20/libA #: not equiv
./mergedHard/EQ_posEQ_LoopUnreach20/libB #: equiv
./mergedHard/EQ_posEQ_is_prime2/libA  #: not equiv
./mergedHard/EQ_posEQ_is_prime2/libB  #: not equiv
./mergedHard/EQ_posEQ_multipleBound/libA #: not equiv
./mergedHard/EQ_posEQ_multipleBound/libB #: not equiv
./mergedHard/EQ_posEQ_pos/libA        #: equiv
./mergedHard/EQ_posEQ_pos/libB        #: equiv
./mergedHard/EQ_posEQ_ltfive/libA     #: not equiv
./mergedHard/EQ_posEQ_ltfive/libB     #: not equiv
./mergedHard/EQ_posEQ_multiple/libA   #: not equiv
./mergedHard/EQ_posEQ_multiple/libB   #: not equiv
./mergedHard/EQ_posEQ_Const/libA      #: not equiv
./mergedHard/EQ_posEQ_Const/libB      #: equiv
./mergedHard/EQ_posEQ_oneBound/libA   #: equiv
./mergedHard/EQ_posEQ_oneBound/libB   #: not equiv
./mergedHard/EQ_posEQ_is_prime3/libA  #: not equiv
./mergedHard/EQ_posEQ_is_prime3/libB  #: equiv
./mergedHard/EQ_posEQ_is_prime1/libA  #: not equiv
./mergedHard/EQ_posEQ_is_prime1/libB  #: equiv
./mergedHard/EQ_posEQ_divide/libA     #: not equiv
./mergedHard/EQ_posEQ_divide/libB     #: equiv
./mergedHard/EQ_posEQ_UnchLoop/libA   #: not equiv
./mergedHard/EQ_posEQ_UnchLoop/libB   #: equiv
./mergedHard/EQ_posEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_posEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_posEXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_posEXTRA_prime_sum/libB #: equiv
./mergedHard/EQ_posEXTRA_ultra_prime_sum/libA #: equiv
./mergedHard/EQ_posEXTRA_ultra_prime_sum/libB #: equiv
./mergedHard/EQ_ltfiveEQ_odd/libA     #: not equiv
./mergedHard/EQ_ltfiveEQ_odd/libB     #: not equiv
./mergedHard/EQ_ltfiveEQ_pos2/libA    #: not equiv
./mergedHard/EQ_ltfiveEQ_pos2/libB    #: equiv
./mergedHard/EQ_ltfiveEQ_is_prime2/libA #: not equiv
./mergedHard/EQ_ltfiveEQ_is_prime2/libB #: not equiv
./mergedHard/EQ_ltfiveEQ_pos/libA     #: not equiv
./mergedHard/EQ_ltfiveEQ_pos/libB     #: not equiv
./mergedHard/EQ_ltfiveEQ_UnchLoop/libA #: not equiv
./mergedHard/EQ_ltfiveEQ_UnchLoop/libB #: equiv
./mergedHard/EQ_ltfiveEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_ltfiveEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_ltfiveEXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_ltfiveEXTRA_prime_sum/libB #: not equiv
./mergedHard/EQ_ltfiveEXTRA_ultra_prime_sum/libA #: not equiv
./mergedHard/EQ_ltfiveEXTRA_ultra_prime_sum/libB #: not equiv
./mergedHard/EQ_multipleEQ_odd/libA   #: not equiv
./mergedHard/EQ_multipleEQ_odd/libB   #: equiv
./mergedHard/EQ_multipleEQ_pos2/libA  #: not equiv
./mergedHard/EQ_multipleEQ_pos2/libB  #: equiv
./mergedHard/EQ_multipleEQ_is_prime2/libA #: not equiv
./mergedHard/EQ_multipleEQ_is_prime2/libB #: not equiv
./mergedHard/EQ_multipleEQ_pos/libA   #: not equiv
./mergedHard/EQ_multipleEQ_pos/libB   #: not equiv
./mergedHard/EQ_multipleEQ_UnchLoop/libA #: not equiv
./mergedHard/EQ_multipleEQ_UnchLoop/libB #: equiv
./mergedHard/EQ_multipleEQ_LoopMult20/libA #: not equiv
./mergedHard/EQ_multipleEQ_LoopMult20/libB #: equiv
./mergedHard/EQ_multipleEXTRA_prime_sum/libA #: not equiv
./mergedHard/EQ_multipleEXTRA_prime_sum/libB #: equiv
